budget,runtime,genres,production_companies,production_countries,release_year,popularity,vote_count,original_language,cast_count,crew_count,revenue,rating,success_class
200000000,138,"['Action', 'Science Fiction', 'Adventure']","['Skydance Media', 'Phantom Four', 'Lit Entertainment Group']",['US'],2021,12.2653,3906,en,80,138,14400000,7.485,Flop
250000000,163,"['Action', 'Thriller', 'Adventure']","['EON Productions', 'Metro-Goldwyn-Mayer']","['GB', 'US']",2021,11.2302,6815,en,63,152,774153024,7.352,Hit
39000000,111,"['Horror', 'Mystery', 'Thriller']","['New Line Cinema', 'The Safran Company', 'Atomic Monster']",['US'],2021,10.9064,6371,en,32,150,206444123,7.373,Average
85000000,110,"['Family', 'Comedy', 'Music', 'Animation']",['Illumination'],['US'],2021,10.8879,4671,en,62,65,408402685,7.835,Hit
200000000,95,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",['Pixar'],['US'],2021,9.768,8767,en,21,63,51074773,7.789,Average
150000000,132,"['Action', 'Adventure', 'Fantasy']",['Marvel Studios'],['US'],2021,10.6227,10084,en,47,164,432243292,7.503,Hit
15000000,130,"['Adventure', 'Drama', 'Fantasy']","['A24', 'Bron Studios', 'Sailor Bear', 'Ley Line Entertainment', 'Wild Atlantic Pictures']","['CA', 'IE', 'US']",2021,10.6867,2091,en,42,94,18887953,6.606,Flop
110000000,115,"['Comedy', 'Adventure', 'Science Fiction']","['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']",['US'],2021,10.3155,9455,en,71,113,331526598,7.5,Hit
200000000,143,"['Action', 'Adventure', 'Crime']","['Original Film', 'One Race', 'Perfect Storm Entertainment', 'Universal Pictures', 'Roth-Kirschenbaum Films']",['US'],2021,10.5827,7542,en,44,159,726229501,7.024,Hit
190000000,147,"['Science Fiction', 'Action', 'Adventure']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Venus Castina Productions']",['US'],2021,10.2892,6221,en,58,177,156497322,6.355,Average
1800000,108,['Drama'],"['Film i Väst', 'Flamboyance Films', 'Lemming Film', 'Plattform Produktion', 'SVT', 'Logical Pictures', 'Grand Slam Film Production', 'SF Studios']","['SE', 'FR', 'NL']",2021,10.3472,742,sv,60,182,393824,6.274,Flop
75000000,124,"['Fantasy', 'Comedy', 'Adventure', 'Science Fiction']","['Columbia Pictures', 'Bron Studios', 'The Montecito Picture Company', 'Ghost Corps']","['CA', 'US']",2021,9.0172,4973,en,40,96,204445747,7.333,Average
200000000,134,"['Comedy', 'Crime', 'Adventure']","['Walt Disney Pictures', 'Gunn Films', 'Marc Platt Productions']",['US'],2021,9.3044,9824,en,68,143,233503234,7.981,Hit
25000000,107,"['Action', 'Horror', 'Science Fiction']","['Constantin Film', 'Screen Gems', 'Davis Raccoon Films']","['DE', 'US', 'CA']",2021,7.9753,2609,en,33,167,41914915,5.95,Flop
0,91,"['Action', 'Thriller', 'Crime']","['Millennium Media', 'Amazon Studios', 'Campbell Grobman Films', 'Busted Shark Productions', 'Electric Films', 'Nu Boyana Film Studios', 'Jolt Productions', 'Davis Films']","['BG', 'FR', 'US']",2021,7.8367,1334,en,25,238,238524,6.517,Flop
110000000,97,"['Science Fiction', 'Action', 'Adventure']","['Columbia Pictures', 'Pascal Pictures', 'Matt Tolmach Productions', 'Arad Productions']",['US'],2021,8.6007,10915,en,54,178,506863592,6.757,Hit
0,92,"['Comedy', 'Science Fiction', 'Horror']","['Marv', 'Maven Screen Media', 'Endeavor Content', 'Cloudy']","['GB', 'US']",2021,8.4193,570,en,19,110,438825,5.905,Flop
24350000,131,"['History', 'Drama', 'Romance']","['SBS Productions', 'Topkapi Films', 'Pathé', 'France 2 Cinéma', 'France 3 Cinéma', 'Belga Productions']","['BE', 'FR', 'NL']",2021,9.047,1110,fr,37,75,2652725,6.606,Flop
5000000,128,"['Drama', 'Romance', 'Comedy']","['Oslo Pictures', 'Film i Väst', 'Snowglobe', 'B-Reel Films', 'ARTE France Cinéma', 'MK Productions', 'MK2 Films']","['NO', 'SE', 'DK', 'FR']",2021,6.7033,1680,no,42,68,12687507,7.438,Flop
8300000,104,"['Action', 'Thriller', 'Drama']","['Fantefilm', 'Chezville', 'Nordisk Film Norway']",['NO'],2021,7.3541,281,no,19,41,2836382,6.6,Flop
0,105,"['Animation', 'Action', 'Fantasy']","['MAPPA', 'Shueisha', 'Sumzap', 'MBS', 'TOHO']",['JP'],2021,8.2599,1615,ja,44,271,195870885,8.115,Average
10000000,112,"['Drama', 'Music', 'Romance']","['Vendôme Pictures', 'Pathé', 'Picture Perfect Entertainment']","['FR', 'US']",2021,7.5982,2452,en,51,298,1905058,7.902,Flop
30000000,88,"['Animation', 'Adventure', 'Family', 'Western']","['Universal Pictures', 'DreamWorks Animation']",['US'],2021,8.3744,539,en,19,10,42717215,7.3,Flop
26000000,86,"['Family', 'Comedy', 'Adventure', 'Animation']","['Spin Master', 'Nickelodeon Movies', 'Paramount Pictures', 'Mikros Image', 'Mikros Animation']","['CA', 'FR', 'US']",2021,7.8853,1251,en,48,22,144327371,7.341,Average
100000000,107,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",['Walt Disney Animation Studios'],['US'],2021,7.2237,7117,en,24,78,130423032,7.812,Average
200000000,114,"['Action', 'Science Fiction', 'Adventure']",['Legendary Pictures'],['US'],2021,7.4856,10414,en,48,175,470116094,7.553,Hit
0,111,"['Horror', 'Drama', 'Thriller']","['Piste Rouge', 'LD Entertainment']","['FR', 'US']",2021,7.482,389,en,39,20,4588389,6.595,Flop
200000000,156,"['Science Fiction', 'Action', 'Adventure']",['Marvel Studios'],['US'],2021,7.087,8874,en,87,267,402064899,6.788,Hit
100000000,131,"['Action', 'Adventure', 'Thriller']","['Marv', 'Cloudy Productions', '20th Century Studios']","['GB', 'US']",2021,6.8275,4891,en,99,151,125897478,6.726,Average
55000000,96,"['Science Fiction', 'Thriller', 'Horror']","['Paramount Pictures', 'Platinum Dunes', 'Sunday Night Productions']",['US'],2021,7.2852,7116,en,30,115,297372261,7.447,Hit
0,82,"['Action', 'Thriller', 'Mystery']","['20/20', 'Chicken Soup for the Soul Entertainment', 'High Park Entertainment', 'Landmark Studio Group', 'Peace River Pictures', 'Ontario Creates']",['CA'],2021,6.6912,195,en,19,8,29262,6.149,Flop
0,99,"['Romance', 'Drama']","['Les Films Pelléas', 'Versus Production', 'Auvergne-Rhône-Alpes Cinéma', 'Proximus']","['BE', 'FR']",2021,7.4463,105,fr,6,13,75167,5.586,Flop
0,99,['Drama'],"['France 3 Cinéma', 'Rectangle Productions', 'Srab Films', 'Wild Bunch']",['FR'],2021,6.2197,489,fr,23,28,171765,7.179,Flop
0,110,"['Horror', 'Thriller']","['Constantin Film', 'The H Collective', 'Tea Shop & Film Company', 'Lionsgate']","['DE', 'US', 'GB']",2021,6.9318,1265,en,36,108,3777969,5.962,Flop
250000,78,"['Comedy', 'Drama']","['Neon Heart Productions', 'Dimbo Pictures', ""It Doesn't Suck Productions"", 'Bad Mensch Productions', 'Thick Media', 'Irving Harvey']",['US'],2021,5.6995,733,en,19,92,359247,7.117,Flop
0,117,"['Animation', 'Fantasy', 'Action']","['bilibili', 'Alibaba Pictures Group', 'Light Chaser Animation Studios']",['CN'],2021,6.7924,496,zh,11,6,70000000,8.063,Average
0,130,"['Fantasy', 'Action', 'Adventure', 'Drama']","['United Entertainment Partners', '华策影业（上海）有限公司', 'Free Whale Pictures']",['CN'],2021,6.4268,342,zh,37,14,150123320,7.083,Average
5000000,112,"['History', 'Comedy', 'Drama']","['Nord-Ouest Films', 'SND', 'France 3 Cinéma', 'Artémis Productions', 'RTBF', 'VOO', 'BeTV', 'Shelter Prod']","['FR', 'BE']",2021,6.3489,279,fr,28,26,8356097,6.9,Flop
0,101,"['Thriller', 'Action', 'Adventure']","['Grindstone Entertainment Group', 'Hassell Free Productions', 'Electric Shadow Company', 'Blue Sky Films']","['KE', 'US', 'GB']",2021,5.9353,189,en,15,67,68152,5.717,Flop
18000000,108,"['Thriller', 'Mystery', 'Horror']","['Universal Pictures', 'Perfect World Pictures', 'Blinding Edge Pictures']","['CN', 'US']",2021,6.9061,4739,en,32,84,90146510,6.3,Average
0,117,"['Crime', 'Thriller', 'Mystery']","['Made Up Stories', 'Pacific Standard', 'Screen Australia', 'Film Victoria', 'Arenamedia', 'Pick Up Truck Pictures']","['AU', 'GB', 'US']",2021,7.5767,779,en,25,54,15576286,6.823,Flop
75000000,138,"['Comedy', 'Science Fiction']",['Hyperobject Industries'],['US'],2021,6.72,8967,en,133,155,791863,7.066,Flop
0,113,['Drama'],"['Indiana Production', 'Barbary Films', 'Vision Distribution', 'Iwaca']","['FR', 'IT']",2021,5.8001,67,en,29,25,268008,5.575,Flop
350000000,192,"['Action', 'Adventure', 'Science Fiction']","['20th Century Studios', 'Lightstorm Entertainment', 'TSG Entertainment']",['US'],2022,131.8333,13329,en,57,205,2353096253,7.605,Hit
6600000,91,"['Action', 'War']","['Subzero Film Entertainment', 'Good Chaos', 'Stage 6 Films']","['FI', 'GB', 'US']",2022,27.5924,2604,fi,63,116,14281199,7.416,Flop
40000000,140,"['Comedy', 'Crime', 'Mystery']",['T-Street'],['US'],2022,21.2367,6354,en,37,366,15000000,7.033,Flop
170000000,131,"['Action', 'Drama']","['Skydance Media', 'Don Simpson/Jerry Bruckheimer Films', 'Paramount Pictures']",['US'],2022,20.4848,10434,en,47,451,1488732821,8.16,Hit
185000000,177,"['Crime', 'Mystery', 'Thriller']","['6th & Idaho Motion Picture Company', 'Dylan Clark Productions', 'DC Films', 'Warner Bros. Pictures']",['US'],2022,16.8437,11452,en,86,257,772319315,7.66,Hit
20000000,111,"['Action', 'Comedy', 'Fantasy']","['87North Productions', 'Universal Pictures', 'Original Pictures']","['CA', 'US']",2022,14.3871,2433,en,47,66,75734910,7.235,Average
90000000,103,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",['DreamWorks Animation'],['US'],2022,15.6143,8542,en,29,203,484700000,8.207,Hit
16000000,103,"['Horror', 'Thriller']","['Blumhouse Productions', 'Crooked Highway', 'Universal Pictures']",['US'],2022,19.4027,5574,en,40,123,161441914,7.542,Average
583900000,147,"['Adventure', 'Action', 'Science Fiction']","['Amblin Entertainment', 'Universal Pictures']",['US'],2022,13.8223,6789,en,48,307,1004004592,6.625,Hit
290000000,126,"['Fantasy', 'Action', 'Adventure']","['Marvel Studios', 'Kevin Feige Productions']",['US'],2022,12.5602,9948,en,60,435,955775804,7.235,Hit
0,137,"['Action', 'Mystery', 'Thriller', 'Science Fiction']","['Peppermint & Company', 'Next Entertainment World', 'Studio & New', 'Goldmoon Film', 'Contents Panda', 'Warner Bros. Korea']",['KR'],2022,12.6761,408,ko,22,38,23068596,7.348,Flop
50000000,126,"['Comedy', 'Drama']","['Playtone', 'SF Studios', 'Artistic Films', 'Columbia Pictures', '2DUX²', 'TSG Entertainment']","['SE', 'US']",2022,13.5255,3375,en,54,44,108961677,7.8,Average
250000000,119,"['Fantasy', 'Action', 'Comedy']","['Marvel Studios', 'Kevin Feige Productions']",['US'],2022,12.3384,8270,en,123,162,760900000,6.387,Hit
250000000,162,"['Action', 'Adventure', 'Science Fiction']",['Marvel Studios'],['US'],2022,12.2024,7164,en,79,567,859102154,7.0,Hit
90000000,126,"['Action', 'Comedy', 'Thriller']","['87North Productions', 'Columbia Pictures']",['US'],2022,11.7167,7122,en,72,272,239300000,7.417,Hit
69000000,185,"['Action', 'Adventure', 'Drama']",['DVV Entertainment'],['IN'],2022,12.5028,1498,te,31,50,160000000,7.736,Average
25000000,140,"['Action', 'Adventure', 'Science Fiction']","['IAC Films', 'AGBO', 'Ley Line Entertainment', 'Year of the Rat']",['US'],2022,10.7707,7517,en,37,156,139200000,7.727,Average
3000000,107,['Thriller'],"['Tea Shop Productions', 'Capstone Pictures', 'Eagle Films', 'Signature Films', 'Lionsgate']","['US', 'GB']",2022,9.8599,4352,en,12,43,17363261,7.1,Flop
30000000,134,"['Romance', 'Drama', 'Western']","['Mission Pictures International', 'Advantage Entertainment', 'Pinnacle Peak Pictures', 'Nthibah Pictures', 'Universal Pictures']","['ZA', 'US']",2022,10.2007,677,en,48,20,9464198,7.84,Flop
80000000,100,"['Family', 'Comedy', 'Crime', 'Adventure', 'Animation', 'Action']",['DreamWorks Animation'],['US'],2022,11.8489,2415,en,17,138,250162278,7.53,Hit
200000000,142,"['Fantasy', 'Adventure']","['Warner Bros. Pictures', 'Heyday Films']","['GB', 'US']",2022,9.9568,4926,en,39,115,407200000,6.633,Hit
1000000,106,"['Horror', 'Thriller']","['A24', 'Little Lamb Productions']",['US'],2022,10.888,3763,en,13,140,15113105,6.731,Flop
75000000,92,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","['Sony Pictures Animation', 'Sony Pictures', 'MRC', 'Columbia Pictures']",['US'],2022,10.5674,2951,en,42,39,18500000,7.047,Flop
35000000,107,"['Comedy', 'Horror', 'Thriller']","['Hyperobject Industries', 'Searchlight Pictures', 'Gary Sanchez Productions', 'TSG Entertainment']",['US'],2022,8.0179,5784,en,34,132,79628200,7.2,Average
90000000,127,"['Mystery', 'Crime', 'Thriller']","['The Mark Gordon Company', 'Genre Films', '20th Century Studios', 'Scott Free Productions']",['US'],2022,10.2052,4014,en,52,87,137307235,6.417,Average
200000000,125,"['Action', 'Adventure', 'Science Fiction']","['New Line Cinema', 'Flynn Picture Company', 'DC Films', 'Seven Bucks Productions', 'Warner Bros. Pictures']",['US'],2022,8.9723,6810,en,56,608,393452111,6.8,Hit
24000000,114,"['Horror', 'Mystery']","['Paramount Pictures', 'Project X Entertainment', 'Radio Silence', 'Spyglass Media Group']",['US'],2022,8.8231,3649,en,35,209,137743924,6.688,Average
78000000,189,"['Drama', 'Comedy']","['Paramount Pictures', 'Marc Platt Productions', 'C2 Motion Picture Group', 'Organism Pictures', 'Wild Chickens Productions']",['US'],2022,8.8183,3574,en,241,244,65267446,7.367,Average
85000000,87,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']","['Universal Pictures', 'Illumination']",['US'],2022,8.7382,3882,en,54,53,940203765,7.28,Hit
110000000,123,"['Action', 'Adventure', 'Family', 'Comedy']","['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount Pictures', 'SEGA', 'SEGA of America']","['JP', 'US']",2022,9.644,5722,en,77,84,405421518,7.443,Hit
17000000,115,"['Horror', 'Mystery']","['Paramount Players', 'Paramount Pictures', 'Temple Hill Entertainment']",['US'],2022,7.5808,3850,en,33,233,217408513,6.671,Hit
250000,138,"['Horror', 'Thriller']","['Dark Age Cinema', 'Fuzz on the Lens Productions', 'Bloody Disgusting', 'The Coven', 'Gelt Films']",['US'],2022,8.9671,2392,en,65,59,15741780,6.7,Flop
70000000,137,"['Action', 'Adventure', 'Fantasy']","['Regency Enterprises', 'New Regency Pictures', 'Square Peg', 'Focus Features']",['US'],2022,6.9066,4825,en,54,140,69633110,7.034,Average
120000000,116,"['Action', 'Adventure']","['Columbia Pictures', 'Atlas Entertainment', 'PlayStation Productions', 'Arad Productions']",['US'],2022,7.7022,6539,en,32,500,407141258,6.881,Hit
74000000,112,"['Action', 'Adventure', 'Comedy']","['Fortis Films', '3dot Productions', 'Exhibit A']",['US'],2022,6.3175,3861,en,35,63,192907684,6.5,Average
70000000,137,"['Action', 'Adventure', 'Fantasy']","['Regency Enterprises', 'New Regency Pictures', 'Square Peg', 'Focus Features']",['US'],2022,6.9066,4825,en,54,140,69633110,7.034,Average
3000000,117,['Drama'],"['A24', 'Protozoa Pictures']",['US'],2022,6.8933,4405,en,11,108,55101305,7.784,Average
200000000,129,"['Action', 'Thriller']","['AGBO', 'Roth-Kirschenbaum Films']",['US'],2022,6.8297,4031,en,75,362,454023,6.919,Flop
0,122,"['Animation', 'Drama', 'Adventure', 'Fantasy']","['CoMix Wave Films', 'Story', 'Lawson Entertainment', 'jeki', 'voque ting', 'KADOKAWA', 'Aniplex', 'TOHO']",['JP'],2022,6.7489,1610,ja,39,271,323638107,7.898,Hit
15000,86,"['War', 'Thriller', 'Action', 'Adventure']",['Relis Pic'],['US'],2022,6.6802,112,en,10,12,23000,5.665,Flop
85000000,159,"['Drama', 'Music', 'History']","['Warner Bros. Pictures', 'Bazmark', 'The Jackal Group']","['AU', 'US']",2022,6.6491,3739,en,96,139,288670284,7.5,Hit
8500000,89,"['Horror', 'Mystery', 'Thriller']","['Film Bridge International', 'Paper Street Pictures', 'Saban Films']",['US'],2022,6.6154,368,en,7,11,130493,4.758,Flop
0,97,"['Thriller', 'Drama']","['Forma Pro Films', 'Altit Media Group']","['US', 'LV']",2022,6.5844,170,en,28,14,94909,6.479,Flop
16000000,131,"['Horror', 'Romance', 'Drama']","['Frenesy Film', 'Per Capita Productions', 'MeMo Films', 'The Apartment Pictures', '3 Marys Entertainment', 'Tenderstories', 'Elafilm']","['IT', 'US']",2022,6.5149,1539,en,30,111,15234907,7.0,Flop
7600000,106,"['Action', 'Crime', 'Thriller', 'Adventure']","['BA Entertainment', 'Hong Film', 'Big Punch Pictures']",['KR'],2022,6.5005,392,ko,34,49,101166707,7.31,Average
200000000,129,"['Action', 'Thriller']","['AGBO', 'Roth-Kirschenbaum Films']",['US'],2022,6.8297,4031,en,75,362,454023,6.919,Flop
0,103,['Drama'],"['Dharamsala', 'France 3 Cinéma', 'Pathé', 'Darius Films']",['FR'],2022,6.3723,339,fr,14,68,3614838,7.083,Flop
146000000,131,"['Science Fiction', 'Adventure', 'Action']","['Centropolis Entertainment', 'Street Entertainment', 'Lionsgate', 'AGC Studios', 'Huayi Tencent Entertainment', 'Huayi Brothers International']","['HK', 'GB', 'US']",2022,6.1141,3423,en,72,79,67319703,6.3,Average
43000000,104,"['Action', 'Thriller', 'Adventure']","['The Solution', 'Zero Gravity Management', 'Film Victoria', 'Lightstream Entertainment', 'Screen Australia', 'Footloose Productions', 'Sina Studios', 'Fourstar Film Partners Production', 'Elevate Production Finance', 'Monty the Dog Productions', 'Briarcliff Entertainment']","['AU', 'CN', 'US']",2022,7.9618,1212,en,32,66,15902207,6.172,Flop
33000000,131,"['Drama', 'History']","['EON Productions', 'Frederick Zollo Productions', 'One Ho Productions', 'Orion Pictures']","['GB', 'US']",2022,6.3373,319,en,64,122,11498884,7.299,Flop
0,139,"['Thriller', 'Mystery', 'Romance']","['Moho Film', 'CJ ENM', 'CJ Entertainment']",['KR'],2022,6.3182,1397,ko,47,56,16914773,7.3,Flop
24500000,142,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']","['Caper Film', 'CJ Entertainment']",['KR'],2022,5.9607,499,ko,35,53,12109608,6.796,Flop
20000000,110,"['Horror', 'Thriller']","['Blumhouse Productions', 'Scott Cawthon Productions']",['US'],2023,41.0457,4774,en,32,253,297242145,7.368,Hit
100000000,140,"['Animation', 'Action', 'Adventure', 'Science Fiction']","['Columbia Pictures', 'Sony Pictures Animation', 'Lord Miller', 'Pascal Pictures', 'Arad Productions', 'Marvel Entertainment']",['US'],2023,28.3274,8123,en,106,515,690897910,8.338,Hit
145000000,114,"['Comedy', 'Adventure']","['LuckyChap Entertainment', 'Heyday Films', 'NB/GG Pictures', 'Mattel', 'Warner Bros. Pictures']","['GB', 'US']",2023,28.1264,10586,en,166,210,1447138421,6.94,Hit
340000000,142,"['Action', 'Crime', 'Thriller']","['Universal Pictures', 'Original Film', 'One Race', 'Perfect Storm Entertainment']",['US'],2023,25.0622,6135,en,39,228,704709660,7.009,Hit
100000000,181,"['Drama', 'History']","['Syncopy', 'Universal Pictures', 'Atlas Entertainment', 'Breakheart Films', 'Peters Creek Entertainment']","['GB', 'US']",2023,23.6411,11110,en,80,183,952000000,8.041,Hit
100000000,93,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']","['Universal Pictures', 'Illumination', 'Nintendo']","['JP', 'US']",2023,20.9545,10147,en,38,280,1362000000,7.6,Hit
100000000,170,"['Action', 'Thriller', 'Crime']","['Thunder Road', '87Eleven', 'Studio Babelsberg', 'Lionsgate']","['DE', 'US']",2023,16.444,7556,en,28,141,440157245,7.715,Hit
274800000,105,"['Science Fiction', 'Adventure', 'Action']","['Marvel Studios', 'Kevin Feige Productions']",['US'],2023,17.3203,3192,en,31,162,206136825,6.0,Average
250000000,150,"['Science Fiction', 'Adventure', 'Action']","['Marvel Studios', 'Kevin Feige Productions']",['US'],2023,16.1998,7858,en,89,278,845550000,7.9,Hit
13000000,133,"['Comedy', 'Drama']","['Miramax', 'Gran Via Productions']",['US'],2023,14.0952,2292,en,46,94,42513270,7.655,Flop
195000000,127,"['Science Fiction', 'Adventure', 'Action']","['Skydance Media', 'Paramount Pictures', 'di Bonaventura Pictures', 'Bay Films', 'New Republic Pictures', 'DeSanto/Murphy Productions', 'Hasbro']",['US'],2023,13.1568,5112,en,41,98,441381193,7.194,Hit
291000000,164,"['Action', 'Thriller', 'Adventure']","['Paramount Pictures', 'Skydance Media', 'TC Productions']",['US'],2023,16.0756,4795,en,79,126,571125435,7.515,Hit
0,100,"['Action', 'Thriller']","['Highland Film Group', 'Broken Open Pictures', 'Slow Burn', 'Studio507']",['US'],2023,14.4386,324,en,17,27,7807,6.481,Flop
